date,name,unit,value,doc_name,doc_type,doc_upload_date,arc_name,parsed,doc_balancesheetdate,doc_companieshouseregisterednumber,doc_standard_type,doc_standard_date,doc_standard_link,sign
2011-12-31,netassetsliabilitiesincludingpensionassetliability,iso4217:GBP,165.0,Prod224_9977_00114848_20111231.html,html,2020-08-25 12:42:22.875900,Accounts_monthly_Data-April2012,True,2011-12-31,00114848,uk-gaap-main,2009-09-01,http://www.xbrl.org/uk/uk-gaap-main-2009-09-01.xsd,
2010-12-31,netassetsliabilitiesincludingpensionassetliability,iso4217:GBP,165.0,Prod224_9977_00114848_20111231.html,html,2020-08-25 12:42:22.875900,Accounts_monthly_Data-April2012,True,2011-12-31,00114848,uk-gaap-main,2009-09-01,http://www.xbrl.org/uk/uk-gaap-main-2009-09-01.xsd,
2011-12-31,numbersharesallotted,shares,165.0,Prod224_9977_00114848_20111231.html,html,2020-08-25 12:42:22.875900,Accounts_monthly_Data-April2012,True,2011-12-31,00114848,uk-gaap-main,2009-09-01,http://www.xbrl.org/uk/uk-gaap-main-2009-09-01.xsd,
2011-12-31,descriptionsharetype,NA,Ordinary,Prod224_9977_00114848_20111231.html,html,2020-08-25 12:42:22.875900,Accounts_monthly_Data-April2012,True,2011-12-31,00114848,uk-gaap-main,2009-09-01,http://www.xbrl.org/uk/uk-gaap-main-2009-09-01.xsd,
2011-12-31,parvalueshare,iso4217:GBP,1.0,Prod224_9977_00114848_20111231.html,html,2020-08-25 12:42:22.875900,Accounts_monthly_Data-April2012,True,2011-12-31,00114848,uk-gaap-main,2009-09-01,http://www.xbrl.org/uk/uk-gaap-main-2009-09-01.xsd,
2011-12-31,calledupsharecapital,iso4217:GBP,165.0,Prod224_9977_00114848_20111231.html,html,2020-08-25 12:42:22.875900,Accounts_monthly_Data-April2012,True,2011-12-31,00114848,uk-gaap-main,2009-09-01,http://www.xbrl.org/uk/uk-gaap-main-2009-09-01.xsd,
2010-12-31,calledupsharecapital,iso4217:GBP,165.0,Prod224_9977_00114848_20111231.html,html,2020-08-25 12:42:22.875900,Accounts_monthly_Data-April2012,True,2011-12-31,00114848,uk-gaap-main,2009-09-01,http://www.xbrl.org/uk/uk-gaap-main-2009-09-01.xsd,
2011-12-31,shareholderfunds,iso4217:GBP,165.0,Prod224_9977_00114848_20111231.html,html,2020-08-25 12:42:22.875900,Accounts_monthly_Data-April2012,True,2011-12-31,00114848,uk-gaap-main,2009-09-01,http://www.xbrl.org/uk/uk-gaap-main-2009-09-01.xsd,
2010-12-31,shareholderfunds,iso4217:GBP,165.0,Prod224_9977_00114848_20111231.html,html,2020-08-25 12:42:22.875900,Accounts_monthly_Data-April2012,True,2011-12-31,00114848,uk-gaap-main,2009-09-01,http://www.xbrl.org/uk/uk-gaap-main-2009-09-01.xsd,
2011-12-31,companyentitledtoexemptionundersection480companiesact2006relatingtodormantcompanies,NA,For the year ending 31 December 2011 the company was entitled to exemption under section 480 of the Companies Act 2006 relating to dormant companies.,Prod224_9977_00114848_20111231.html,html,2020-08-25 12:42:22.875900,Accounts_monthly_Data-April2012,True,2011-12-31,00114848,uk-gaap-main,2009-09-01,http://www.xbrl.org/uk/uk-gaap-main-2009-09-01.xsd,
2011-12-31,membershavenotrequiredcompanytoobtainanaudit,NA,The members have not required the company to obtain an audit in accordance with section 476 of the Companies Act 2006.,Prod224_9977_00114848_20111231.html,html,2020-08-25 12:42:22.875900,Accounts_monthly_Data-April2012,True,2011-12-31,00114848,uk-gaap-main,2009-09-01,http://www.xbrl.org/uk/uk-gaap-main-2009-09-01.xsd,
2011-12-31,directorsacknowledgetheirresponsibilitiesundercompaniesact,NA,The directors acknowledge their responsibilities for complying with the requirements of the Act with respect to accounting records and the preparation of accounts.,Prod224_9977_00114848_20111231.html,html,2020-08-25 12:42:22.875900,Accounts_monthly_Data-April2012,True,2011-12-31,00114848,uk-gaap-main,2009-09-01,http://www.xbrl.org/uk/uk-gaap-main-2009-09-01.xsd,
2011-12-31,accountsareinaccordancewithspecialprovisionscompaniesactrelatingtosmallcompanies,NA,These accounts have been prepared in accordance with the provisions applicable to companies subject to the small companies regime.,Prod224_9977_00114848_20111231.html,html,2020-08-25 12:42:22.875900,Accounts_monthly_Data-April2012,True,2011-12-31,00114848,uk-gaap-main,2009-09-01,http://www.xbrl.org/uk/uk-gaap-main-2009-09-01.xsd,
2011-12-31,dateapprovalaccounts,NA,31 December 2011,Prod224_9977_00114848_20111231.html,html,2020-08-25 12:42:22.875900,Accounts_monthly_Data-April2012,True,2011-12-31,00114848,uk-gaap-main,2009-09-01,http://www.xbrl.org/uk/uk-gaap-main-2009-09-01.xsd,
2011-12-31,nameentityofficer,NA,philip lill,Prod224_9977_00114848_20111231.html,html,2020-08-25 12:42:22.875900,Accounts_monthly_Data-April2012,True,2011-12-31,00114848,uk-gaap-main,2009-09-01,http://www.xbrl.org/uk/uk-gaap-main-2009-09-01.xsd,
2011-12-31,entitycurrentlegalorregisteredname,NA,Peachview Limited (Formerly Chalkwell Hall Properties Limited) ,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,ukcompanieshouseregisterednumber,NA,00123236,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,entitydormant,NA,false,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,entitytrading,NA,true,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,startdateforperiodcoveredbyreport,NA,2011-01-01,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,enddateforperiodcoveredbyreport,NA,2011-12-31,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,balancesheetdate,NA,2011-12-31,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,nameauthor,NA,,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,descriptionortitleauthor,NA,,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,namedirectorsigningaccounts,NA,Director1,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,ukcompanieshouseregisterednumber,NA,00123236,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,entitycurrentlegalorregisteredname,NA,Peachview Limited (Formerly Chalkwell Hall Properties Limited) ,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,enddateforperiodcoveredbyreport,NA,31 December 2011,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,investmentsfixedassets,iso4217:GBP,1.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,stocksinventory,iso4217:GBP,65847.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,stocksinventory,iso4217:GBP,73538.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,debtors,iso4217:GBP,3147.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,debtors,iso4217:GBP,3078.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,cashbankinhand,iso4217:GBP,99674.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,cashbankinhand,iso4217:GBP,31543.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,currentassets,iso4217:GBP,168668.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,currentassets,iso4217:GBP,108159.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,creditorsduewithinoneyear,iso4217:GBP,15520.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,creditorsduewithinoneyear,iso4217:GBP,6509.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,netcurrentassetsliabilities,iso4217:GBP,153148.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,netcurrentassetsliabilities,iso4217:GBP,101650.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,netassetsliabilitiesincludingpensionassetliability,iso4217:GBP,153148.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,netassetsliabilitiesincludingpensionassetliability,iso4217:GBP,101651.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,calledupsharecapital,iso4217:GBP,450.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,calledupsharecapital,iso4217:GBP,450.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,profitlossaccountreserve,iso4217:GBP,152698.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,profitlossaccountreserve,iso4217:GBP,101201.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,shareholderfunds,iso4217:GBP,153148.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,shareholderfunds,iso4217:GBP,101651.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,companyentitledtoexemptionundersection477companiesact2006,NA,For the year ending 31 December 2011 the company was entitled to exemption under section 477 of the Companies Act 2006 relating to small companies.,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,membershavenotrequiredcompanytoobtainanaudit,NA,The members have not required the company to obtain an audit in accordance with section 476 of the Companies Act 2006.,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,directorsacknowledgetheirresponsibilitiesundercompaniesact,NA,The directors acknowledge their responsibilities for complying with the requirements of the Act with respect to accounting records and the preparation of accounts.,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,accountsareinaccordancewithspecialprovisionscompaniesactrelatingtosmallcompanies,NA,These accounts have been prepared in accordance with the provisions applicable to companies subject to the small companies regime and in accordance with the Financial Reporting Standard for Smaller Entities (effective 2008).,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,dateapprovalaccounts,NA,11 April 2012,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,statementonbasismeasurementpreparationaccounts,NA,"The full financial statements, from which these abbreviated accounts have been extracted, have been prepared under the historical cost convention and in accordance with the Financial Reporting Standard for Smaller Entities (effective April 2008).",Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,turnoverpolicy,NA,Turnover represents the invoiced value of rent receivable.,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,fixedassetinvestmentspolicy,NA,Fixed asset investments are stated at historical cost less provision for any diminution in value.,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,stocksworkinprogresslong-termcontractspolicy,NA,The stock of freehold properties are stated at cost.,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,investmentsfixedassets,iso4217:GBP,1.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,fixedassets,iso4217:GBP,1.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,descriptionsharetype,NA,Ordinary A shares,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,parvalueshare,iso4217:GBP,0.25,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,numbersharesallotted,xbrli:shares,900.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,valuesharesallotted,iso4217:GBP,225.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,numbersharesallotted,xbrli:shares,900.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,valuesharesallotted,iso4217:GBP,225.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,descriptionsharetype,NA,Ordinary B shares,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,parvalueshare,iso4217:GBP,0.25,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,numbersharesallotted,xbrli:shares,900.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,valuesharesallotted,iso4217:GBP,225.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,numbersharesallotted,xbrli:shares,900.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,valuesharesallotted,iso4217:GBP,225.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,numbersharesallotted,xbrli:shares,1800.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-12-31,valuesharesallotted,iso4217:GBP,450.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,numbersharesallotted,xbrli:shares,1800.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2010-12-31,valuesharesallotted,iso4217:GBP,450.0,Prod224_9977_00123236_20111231.html,html,2020-08-25 12:42:23.019825,Accounts_monthly_Data-April2012,True,2011-12-31,00123236,uk-gaap-full,2009-09-01,http://www.xbrl.org/uk/gaap/core/2009-09-01/uk-gaap-full-2009-09-01.xsd,
2011-03-31,companynotdormant,NA,true,Prod224_9977_00133802_20110331.xml,xml,2020-08-25 12:42:23.295361,Accounts_monthly_Data-April2012,True,2011-03-31,00133802,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-03-31,companieshouseregisterednumber,NA,00133802,Prod224_9977_00133802_20110331.xml,xml,2020-08-25 12:42:23.295361,Accounts_monthly_Data-April2012,True,2011-03-31,00133802,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-03-31,entitycurrentlegalname,NA,GRENSON SHOES LIMITED,Prod224_9977_00133802_20110331.xml,xml,2020-08-25 12:42:23.295361,Accounts_monthly_Data-April2012,True,2011-03-31,00133802,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-03-31,balancesheetdate,NA,2011-03-31,Prod224_9977_00133802_20110331.xml,xml,2020-08-25 12:42:23.295361,Accounts_monthly_Data-April2012,True,2011-03-31,00133802,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-03-31,calledupsharecapitalnotpaidnotexpressedascurrentasset,iso4217:GBP,0.0,Prod224_9977_00133802_20110331.xml,xml,2020-08-25 12:42:23.295361,Accounts_monthly_Data-April2012,True,2011-03-31,00133802,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2010-03-31,calledupsharecapitalnotpaidnotexpressedascurrentasset,iso4217:GBP,0.0,Prod224_9977_00133802_20110331.xml,xml,2020-08-25 12:42:23.295361,Accounts_monthly_Data-April2012,True,2011-03-31,00133802,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2011-03-31,debtors,iso4217:GBP,124498.0,Prod224_9977_00133802_20110331.xml,xml,2020-08-25 12:42:23.295361,Accounts_monthly_Data-April2012,True,2011-03-31,00133802,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
2010-03-31,debtors,iso4217:GBP,124498.0,Prod224_9977_00133802_20110331.xml,xml,2020-08-25 12:42:23.295361,Accounts_monthly_Data-April2012,True,2011-03-31,00133802,uk-gaap-ae,2008-04-06,http://www.companieshouse.gov.uk/ef/xbrl/uk/fr/gaap/ae/2008-04-06/uk-gaap-ae-2008-04-06.xsd,
